t,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
1938.234,1.0049,-0.031,0.0652,0.695,1.176,0.168,40.95
1938.259,1.0066,-0.0327,0.0684,0.603,0.863,-0.153,40.95
1938.284,1.0042,-0.03,0.0679,0.756,1.191,0.366,40.91
1938.309,1.0054,-0.031,0.0615,0.809,1.023,-0.015,41.09
1938.334,1.0012,-0.0337,0.073,0.58,0.977,0.115,40.91
1938.359,1.0098,-0.0278,0.0627,0.588,1.153,0.015,40.77
1938.384,1.0068,-0.0237,0.0691,0.237,1.359,-0.282,40.95
1938.409,1.0005,-0.0305,0.0684,0.748,0.878,0.023,40.77
1938.434,1.0039,-0.0339,0.0657,0.641,1.313,-0.046,40.77
1938.459,1.0115,-0.0295,0.0657,0.412,1.237,-0.115,40.91
1938.484,1.0059,-0.0266,0.0684,0.695,1.099,-0.099,40.95
1938.509,1.0059,-0.0276,0.0745,0.565,1.145,-0.069,40.58
1938.534,1.0088,-0.0266,0.0706,0.649,1.336,0.046,41.24
1938.559,1.0051,-0.0256,0.0652,0.611,1.069,0.115,40.86
1938.584,1.0066,-0.0317,0.0662,0.611,1.153,0.13,40.86
1938.609,1.0117,-0.0281,0.0667,0.641,1.015,-0.031,41.05
1938.634,1.0071,-0.031,0.0647,0.458,1.115,0.351,40.77
1938.659,1.0044,-0.0291,0.0737,0.55,1.229,-0.015,40.77
1938.684,1.0068,-0.0293,0.0671,0.71,1.183,-0.122,40.91
1938.709,1.0046,-0.0283,0.0649,0.374,1.107,0.221,40.77
1938.734,1.0073,-0.0286,0.0637,0.649,1.336,0.031,40.91
1938.759,1.0042,-0.0276,0.0632,0.527,1.076,0.137,40.86
1938.784,1.0056,-0.0283,0.0674,0.656,1.0,0.008,40.86
1938.809,1.0078,-0.0325,0.0647,0.756,0.939,0.305,40.77
1938.834,1.0071,-0.032,0.063,0.664,0.939,-0.015,40.72
1938.859,1.0076,-0.0286,0.0667,0.496,1.069,-0.176,40.77
1938.884,1.011,-0.0286,0.0681,0.626,1.344,-0.122,41.05
1938.909,1.0056,-0.03,0.0693,0.473,1.351,0.092,40.77
1938.934,1.0061,-0.0251,0.0684,0.687,1.061,-0.023,40.67
1938.959,1.0103,-0.0261,0.0676,0.718,1.031,0.229,40.91
1938.984,1.0032,-0.0271,0.063,0.588,1.046,-0.053,40.77
1939.009,1.0076,-0.0283,0.0659,0.771,0.962,-0.221,40.72
1939.034,1.0061,-0.0281,0.0676,0.672,1.046,0.099,40.67
1939.059,1.0056,-0.0322,0.0686,0.603,1.107,-0.015,40.95
1939.084,1.0046,-0.0298,0.0657,0.786,0.847,0.008,40.91
1939.109,1.0042,-0.0295,0.0676,0.634,1.244,0.298,40.72
1939.134,1.0098,-0.0278,0.0642,0.748,1.16,0.099,40.77
1939.159,1.0051,-0.0344,0.0691,0.603,1.16,-0.061,40.72
1939.184,1.0071,-0.03,0.061,0.656,1.26,-0.084,40.86
1939.209,1.0017,-0.0322,0.0688,0.496,1.229,0.198,40.95
1939.234,1.0046,-0.0281,0.0701,0.466,1.351,0.008,40.77
1939.259,1.0088,-0.031,0.0667,0.626,1.305,0.099,41.05
1939.284,1.0037,-0.0303,0.0662,0.702,0.939,-0.137,40.67
1939.309,1.0051,-0.0315,0.0688,0.74,1.13,0.0,40.77
1939.334,1.0037,-0.032,0.0686,0.466,1.267,-0.015,40.77
1939.359,1.0076,-0.0251,0.0669,0.985,0.763,-0.069,40.95
1939.384,1.0034,-0.03,0.0583,0.824,1.191,-0.092,40.91
1939.409,1.0066,-0.0303,0.0669,0.725,1.282,-0.153,40.77
1939.434,1.0056,-0.0315,0.062,0.718,1.168,-0.061,40.91
1939.459,1.0061,-0.0303,0.0654,0.664,0.954,0.145,40.95
1939.484,1.009,-0.0342,0.0623,0.534,1.122,-0.084,40.77
1939.509,1.0059,-0.0308,0.0684,0.779,1.092,0.153,41.05
1939.534,1.0032,-0.0303,0.0645,0.855,1.122,-0.084,40.91
1939.559,1.0063,-0.0259,0.0647,0.55,1.099,-0.321,40.77
1939.584,1.0024,-0.0283,0.0764,0.656,1.053,-0.053,40.72
1939.609,1.0098,-0.0298,0.0728,0.458,1.26,-0.015,40.91
1939.634,1.009,-0.0273,0.0728,0.557,1.359,0.015,40.86
1939.659,1.0046,-0.0298,0.0664,0.672,1.214,0.076,40.91
1939.684,1.0054,-0.0288,0.0652,0.687,1.046,-0.29,40.91
1939.709,1.0063,-0.0237,0.0674,0.763,1.26,0.046,40.86
1939.734,1.0056,-0.0315,0.0632,0.779,0.847,0.046,40.91
1939.759,1.0042,-0.0298,0.0662,0.901,0.931,0.092,40.86
1939.784,1.0071,-0.0278,0.0691,0.779,0.87,-0.122,40.91
1939.809,1.0063,-0.0266,0.0635,0.504,1.153,0.252,40.77
1939.834,1.0093,-0.0293,0.0596,0.435,1.145,0.046,40.86
1939.859,1.0068,-0.03,0.0686,0.664,1.069,0.198,40.67
1939.884,1.0044,-0.0312,0.0652,0.511,1.145,0.038,40.72
1939.909,1.0085,-0.0339,0.062,0.557,1.328,0.183,40.95
1939.934,1.0059,-0.0308,0.0615,0.679,0.74,0.137,40.86
1939.959,1.0061,-0.0315,0.064,0.595,1.122,0.099,41.19
1939.984,1.0073,-0.0269,0.0674,0.588,1.206,0.145,40.95
1940.009,1.0039,-0.0312,0.0593,0.794,1.221,0.008,40.86
1940.034,1.0083,-0.0295,0.0642,0.756,1.0,-0.061,40.77
1940.059,1.0073,-0.0312,0.0647,0.481,1.145,0.031,40.86
1940.084,1.0088,-0.0293,0.0662,0.595,1.397,0.237,40.91
1940.109,1.0027,-0.0293,0.0649,0.641,1.275,0.008,40.95
1940.134,1.0098,-0.0264,0.0664,0.588,1.221,-0.038,40.77
1940.159,1.0081,-0.0229,0.0647,0.641,0.74,0.084,40.91
1940.184,1.0063,-0.0273,0.0713,0.565,1.061,-0.145,40.67
1940.209,1.0073,-0.0325,0.0698,0.695,1.031,-0.015,40.77
1940.234,1.0049,-0.0305,0.0708,0.534,0.969,0.0,40.67
1940.259,1.0039,-0.032,0.0657,0.893,0.901,0.023,40.86
1940.284,1.0066,-0.0281,0.0686,0.359,1.321,0.061,40.91
1940.309,1.0061,-0.0308,0.072,0.634,1.16,0.015,40.86
1940.334,1.0056,-0.0315,0.0652,0.649,1.336,0.069,40.95
1940.359,1.0046,-0.0281,0.0642,0.832,1.198,-0.015,40.77
1940.384,1.002,-0.0283,0.0662,0.565,1.244,-0.061,40.72
1940.409,1.0078,-0.0322,0.0679,0.611,0.756,0.382,40.58
1940.434,1.0044,-0.0288,0.0657,0.725,1.015,0.214,40.67
1940.459,1.0083,-0.0312,0.0686,0.611,1.122,0.076,40.95
1940.484,1.0042,-0.0269,0.0647,0.794,0.725,-0.031,40.72
1940.509,1.0073,-0.0266,0.0669,0.519,1.198,-0.107,40.95
1940.534,1.0054,-0.0295,0.0715,0.473,1.115,-0.031,40.86
1940.559,1.0037,-0.0271,0.0615,0.351,0.84,0.069,40.91
1940.584,1.0046,-0.0271,0.0652,0.603,1.0,-0.084,40.77
1940.609,1.0059,-0.0298,0.061,0.802,1.183,0.13,40.95
1940.634,1.0095,-0.0317,0.0637,0.687,0.893,0.023,40.77
1940.659,1.0034,-0.0312,0.072,0.71,1.26,0.076,40.91
1940.684,1.0088,-0.0264,0.0623,0.824,1.198,-0.153,40.86
1940.709,1.0046,-0.0291,0.0698,0.489,1.038,-0.053,40.86
1940.734,1.0105,-0.0298,0.0728,0.664,0.985,0.183,40.86
1940.759,1.0056,-0.0315,0.0693,0.771,1.176,-0.061,40.91
1940.784,1.0073,-0.0315,0.0657,0.573,1.328,-0.221,40.77
1940.809,1.0071,-0.0242,0.0691,0.489,0.901,0.031,40.72
1940.834,1.0032,-0.0315,0.0637,0.618,1.076,-0.092,40.86
1940.859,1.0083,-0.0283,0.0649,0.679,1.015,0.069,40.95
1940.884,1.0022,-0.0305,0.0632,0.603,1.023,-0.031,40.91
1940.909,1.0068,-0.0281,0.0681,0.634,0.977,-0.084,40.72
1940.934,1.0037,-0.0293,0.0706,0.458,1.13,-0.252,40.86
1940.959,1.0093,-0.0322,0.0627,0.58,1.191,-0.023,40.72
1940.984,1.0076,-0.0271,0.0635,0.595,1.092,0.069,40.77
1941.009,1.0076,-0.0283,0.0654,0.725,1.191,0.282,40.72
1941.034,1.0068,-0.0254,0.0649,0.695,1.206,-0.008,40.67
1941.059,1.0054,-0.0283,0.0691,0.481,1.0,0.061,40.95
1941.084,1.0063,-0.0312,0.0698,0.695,1.115,0.053,40.77
1941.109,1.0078,-0.0291,0.0632,0.42,1.229,-0.176,40.91
1941.134,1.0054,-0.0283,0.0642,0.565,1.267,0.145,40.95
1941.159,1.0081,-0.031,0.0681,0.634,1.244,-0.015,40.77
1941.184,1.0059,-0.0291,0.0696,0.519,0.985,0.0,40.86
1941.209,1.0042,-0.0288,0.0676,0.626,1.061,-0.16,40.95
1941.234,1.0042,-0.0269,0.0681,0.618,1.321,0.137,40.77
1941.259,1.0068,-0.0278,0.0667,0.573,1.107,0.038,40.95
1941.284,1.0017,-0.0298,0.063,0.473,0.992,0.191,40.86
1941.309,1.0056,-0.0322,0.0608,0.588,1.168,-0.023,40.86
1941.334,1.0037,-0.0298,0.0667,0.489,1.229,0.031,40.72
1941.359,1.0071,-0.0271,0.0569,0.695,1.168,0.015,41.09
1941.384,1.0103,-0.0281,0.0671,0.74,0.855,0.137,40.95
1941.409,1.0085,-0.0298,0.0637,0.649,1.45,-0.107,41.28
1941.434,1.0039,-0.0293,0.0659,0.618,1.061,0.115,40.77
1941.459,1.0083,-0.0278,0.0681,0.557,1.061,0.053,41.05
1941.484,1.0044,-0.0303,0.0676,0.626,1.214,0.046,40.77
1941.509,1.0076,-0.03,0.063,0.824,0.847,0.0,40.86
1941.534,1.0051,-0.0298,0.0671,0.557,0.985,-0.092,41.09
1941.559,1.0083,-0.0312,0.0698,0.71,0.985,0.038,40.91
1941.584,1.0078,-0.0291,0.063,0.71,1.107,0.076,40.91
1941.609,1.002,-0.0273,0.0581,0.71,0.885,-0.053,40.91
1941.634,1.0049,-0.0308,0.0752,0.664,1.008,-0.023,40.77
1941.659,1.0105,-0.032,0.0664,0.687,0.924,0.107,40.86
1941.684,1.0054,-0.031,0.064,0.794,0.824,0.221,40.72
1941.709,1.0063,-0.0264,0.0603,0.565,1.244,-0.145,40.86
1941.734,1.0095,-0.0295,0.0669,0.565,1.206,0.137,40.77
1941.759,1.0083,-0.0283,0.0662,0.763,1.069,0.382,40.86
1941.784,1.0081,-0.0264,0.0598,0.817,1.023,-0.115,41.05
1941.809,1.0049,-0.0254,0.0618,0.679,1.069,-0.176,40.86
1941.834,1.0068,-0.0325,0.064,0.649,1.153,-0.153,40.95
1941.859,1.0083,-0.0266,0.0686,0.718,1.183,0.076,40.67
1941.884,1.0051,-0.0259,0.0659,0.672,1.176,-0.076,40.77
1941.909,1.0049,-0.0244,0.0659,0.626,1.084,-0.099,40.86
1941.934,1.0056,-0.0281,0.0686,0.763,1.023,0.168,40.86
1941.959,1.0071,-0.0303,0.0688,0.664,1.252,-0.26,40.77
1941.984,1.0059,-0.0293,0.0723,0.687,0.763,-0.046,40.86
1942.009,1.0044,-0.0303,0.0671,0.947,1.023,0.214,40.91
1942.034,1.0081,-0.0276,0.0693,0.443,0.863,0.023,40.72
1942.059,1.0051,-0.0312,0.0642,0.55,1.038,0.168,40.72
1942.084,1.0078,-0.0291,0.0625,0.527,1.008,0.0,41.09
1942.109,1.0095,-0.0288,0.0635,0.588,1.023,-0.046,40.72
1942.134,1.0051,-0.0305,0.0701,0.695,1.023,0.13,40.86
1942.159,1.0051,-0.0315,0.0649,0.672,1.107,-0.061,40.72
1942.184,1.0024,-0.0273,0.0659,0.519,0.908,0.153,40.72
1942.209,1.012,-0.0303,0.0669,0.573,1.061,-0.099,40.95
1942.234,1.0063,-0.0271,0.0667,0.489,1.183,0.115,40.86
1942.259,1.0042,-0.0305,0.0676,0.87,1.214,0.069,40.67
1942.284,1.0071,-0.0293,0.0701,0.55,1.145,0.015,40.67
1942.309,1.0051,-0.0273,0.0605,0.763,1.298,-0.053,40.77
1942.334,1.0093,-0.0308,0.0635,0.573,0.916,0.031,40.77
1942.359,1.0056,-0.0273,0.0645,0.542,1.176,0.145,40.77
1942.384,1.0056,-0.0293,0.0603,0.405,1.244,-0.221,40.91
1942.409,1.0022,-0.0293,0.0667,0.527,1.313,0.084,40.67
1942.434,1.0078,-0.0293,0.0605,0.817,1.084,0.038,40.77
1942.459,1.0088,-0.0325,0.0688,0.573,1.198,-0.008,40.67
1942.484,1.0042,-0.0291,0.0625,0.672,0.74,-0.015,40.95
1942.509,1.0081,-0.0251,0.0686,0.481,1.137,0.092,40.91
1942.534,1.0044,-0.0312,0.0657,0.489,1.053,-0.053,40.86
1942.559,1.0054,-0.0247,0.0708,0.771,1.221,-0.069,40.95
1942.584,1.002,-0.032,0.0642,0.832,1.221,-0.076,40.86
1942.609,1.0073,-0.0327,0.0645,0.542,0.939,0.145,40.77
1942.634,1.0063,-0.0276,0.0657,0.924,0.824,-0.13,40.91
1942.659,1.0039,-0.0295,0.0627,0.611,0.985,-0.168,40.91
1942.684,1.0103,-0.0322,0.0698,0.565,1.069,-0.16,40.77
1942.709,1.0071,-0.03,0.0686,0.687,1.084,-0.084,40.91
1942.734,1.01,-0.0291,0.0759,0.687,1.069,-0.046,40.95
1942.759,1.0095,-0.0278,0.0645,0.565,1.359,-0.412,40.91
1942.784,1.0083,-0.0298,0.0623,0.634,1.183,0.214,40.91
1942.809,1.0103,-0.032,0.0623,0.565,1.084,0.015,40.91
1942.834,1.0046,-0.0303,0.0681,0.664,1.359,0.137,40.86
1942.859,1.0034,-0.03,0.0679,0.649,1.252,-0.099,40.72
1942.884,1.0056,-0.0305,0.0637,0.565,1.237,0.16,41.05
1942.909,1.0073,-0.0305,0.0662,0.611,1.069,-0.099,40.77
1942.934,1.0068,-0.0305,0.0647,0.55,1.153,-0.015,40.91
1942.959,1.0068,-0.0298,0.0627,0.71,1.145,0.031,40.95
1942.984,1.0039,-0.0298,0.0664,0.687,0.985,-0.069,40.95
1943.009,1.0071,-0.0317,0.0632,0.595,1.206,0.008,40.91
1943.034,1.0056,-0.0308,0.0662,0.863,0.992,-0.061,40.77
1943.059,1.0066,-0.0273,0.0591,0.534,1.183,-0.206,40.86
1943.084,1.0085,-0.031,0.0671,0.595,1.176,0.168,40.67
1943.109,1.0005,-0.0278,0.0669,0.664,1.046,0.0,40.95
1943.134,1.0076,-0.0288,0.0647,0.74,1.084,-0.061,40.67
1943.159,1.0039,-0.0295,0.0642,0.656,1.359,0.015,40.91
1943.184,1.0085,-0.0312,0.0637,0.817,1.267,0.038,40.67
1943.209,1.0073,-0.03,0.0696,0.557,1.13,-0.16,40.72
1943.234,1.002,-0.0291,0.0635,0.496,1.351,-0.031,40.72
1943.259,1.0098,-0.0322,0.0625,0.748,1.206,0.176,40.67
1943.284,1.0049,-0.0291,0.0688,0.672,1.038,0.153,40.86
1943.309,1.0049,-0.0293,0.0654,0.733,0.847,0.031,40.91
1943.334,1.0059,-0.0298,0.0693,0.489,1.412,0.061,40.77
1943.359,1.0046,-0.0305,0.0681,0.679,1.023,0.237,40.91
1943.384,1.009,-0.0322,0.0654,0.466,1.305,0.046,40.95
1943.409,1.001,-0.0325,0.0652,0.649,1.153,-0.099,40.91
1943.434,1.0115,-0.0278,0.0691,0.427,1.191,0.008,40.77
1943.459,1.001,-0.0317,0.0581,0.809,1.0,0.076,40.72
1943.484,1.0076,-0.0271,0.0645,0.748,1.237,0.13,40.91
1943.509,1.0081,-0.0298,0.0627,0.427,1.221,-0.206,40.95
1943.534,0.9988,-0.0271,0.0684,0.939,1.023,-0.008,40.53
1943.559,1.0105,-0.0283,0.0659,0.496,1.183,0.267,40.91
1943.584,1.0034,-0.0303,0.0676,0.656,1.153,-0.122,40.77
1943.609,1.0027,-0.0283,0.0647,0.534,1.336,0.038,40.86
1943.634,1.0098,-0.0334,0.0693,0.557,1.069,-0.069,40.77
1943.659,1.0002,-0.0293,0.0649,0.71,1.137,-0.031,40.86
1943.684,1.0076,-0.031,0.0652,0.573,0.947,0.046,40.95
1943.709,1.0054,-0.0291,0.0667,0.71,1.282,-0.023,40.67
1943.734,1.0037,-0.0242,0.0647,0.359,1.26,-0.13,40.86
1943.759,1.0059,-0.0303,0.064,0.809,1.214,0.038,40.95
1943.784,1.0029,-0.0295,0.0625,0.687,1.214,-0.069,40.86
1943.809,1.0103,-0.0317,0.0669,0.481,0.817,0.092,40.95
1943.834,1.0007,-0.0295,0.0632,0.611,0.947,-0.015,40.91
1943.859,1.0078,-0.0317,0.0671,0.603,1.229,0.061,40.86
1943.884,1.0085,-0.0325,0.0645,0.672,1.145,-0.153,40.91
1943.909,1.0044,-0.0286,0.0657,0.534,0.939,-0.191,40.95
1943.934,1.0039,-0.0264,0.0623,0.489,1.321,0.107,41.05
1943.959,1.0022,-0.0271,0.0618,0.519,1.076,0.26,40.72
1943.984,1.0054,-0.0303,0.0647,0.656,0.939,-0.084,40.91
1944.009,1.0024,-0.03,0.0679,0.649,0.992,0.099,40.72
1944.034,1.0056,-0.0312,0.064,0.626,1.061,-0.008,40.77
1944.059,1.0068,-0.0273,0.0713,0.481,1.115,0.183,40.86
1944.084,1.0071,-0.0271,0.0615,0.672,1.237,0.153,40.77
1944.109,1.009,-0.0276,0.0701,0.725,0.931,0.221,40.91
1944.134,1.001,-0.0291,0.0693,0.527,1.115,-0.069,40.91
1944.159,1.0083,-0.0295,0.064,0.511,1.168,0.076,40.77
1944.184,1.0042,-0.0317,0.064,0.542,1.237,-0.13,40.95
1944.209,1.0042,-0.0278,0.061,0.45,1.45,-0.076,40.91
1944.234,1.0083,-0.03,0.0669,0.656,1.061,0.099,40.67
1944.259,1.0046,-0.0276,0.0676,0.603,1.069,0.008,40.86
1944.284,1.0061,-0.0295,0.0605,0.786,1.267,0.023,40.86
1944.309,1.009,-0.0251,0.0667,0.359,1.397,-0.023,40.72
1944.334,1.0068,-0.0305,0.0679,0.542,1.023,-0.16,40.77
1944.359,1.0039,-0.03,0.0669,0.565,1.145,-0.046,40.72
1944.384,1.0049,-0.0269,0.0625,0.542,0.931,-0.069,40.91
1944.409,1.0044,-0.0291,0.0564,0.55,1.504,-0.053,40.91
1944.434,1.0056,-0.0305,0.0618,0.42,1.031,0.031,40.91
1944.459,1.0032,-0.0315,0.0598,0.573,1.099,0.107,40.95
1944.484,1.0054,-0.0286,0.0603,0.389,1.206,0.115,40.77
1944.509,1.0095,-0.0293,0.0642,0.473,1.191,0.13,40.95
1944.534,1.0049,-0.0291,0.0581,0.672,1.168,0.321,40.77
1944.559,1.0056,-0.0249,0.0688,0.481,0.817,-0.046,40.91
1944.584,1.0078,-0.0288,0.0715,0.519,1.053,0.053,40.91
1944.609,1.0044,-0.0303,0.0688,0.786,1.298,0.046,40.91
1944.634,1.0066,-0.0273,0.0657,0.679,1.405,0.16,40.72
1944.659,1.0076,-0.0288,0.0659,0.511,0.863,-0.145,40.72
1944.684,1.0054,-0.0291,0.0662,0.855,0.954,0.023,40.91
1944.709,1.0076,-0.0291,0.063,0.427,1.015,0.221,40.91
1944.734,1.0024,-0.0312,0.0642,0.916,1.252,0.015,40.72
1944.759,1.0083,-0.0298,0.0615,0.878,1.046,0.099,41.05
1944.784,1.0017,-0.0269,0.063,0.664,0.939,-0.099,40.77
1944.809,1.0098,-0.0278,0.0642,0.588,1.366,0.069,40.77
1944.834,1.0049,-0.0293,0.0723,0.649,1.359,0.015,40.95
1944.859,1.0029,-0.0303,0.0684,0.687,1.145,-0.137,40.91
1944.884,1.0071,-0.0332,0.0652,0.695,1.26,-0.038,40.86
1944.909,1.0012,-0.0322,0.063,0.779,1.183,0.137,40.95
1944.934,1.0063,-0.032,0.0671,0.504,1.244,0.076,40.86
1944.959,1.0063,-0.0276,0.0603,0.634,1.435,0.107,40.91
1944.984,1.0081,-0.0325,0.0674,0.519,1.458,0.168,40.86
1945.009,1.0042,-0.031,0.0615,0.443,0.893,0.015,40.86
1945.034,1.0049,-0.0271,0.0659,0.672,1.038,0.267,41.05
1945.059,1.0071,-0.0283,0.0591,0.611,1.313,0.176,40.72
1945.084,1.0098,-0.0276,0.0632,0.649,0.939,0.252,40.77
1945.109,1.0,-0.0269,0.0615,0.473,1.473,-0.122,40.86
1945.134,1.0095,-0.0322,0.0596,0.878,0.863,-0.046,40.77
1945.159,1.0024,-0.0295,0.0637,0.779,1.168,-0.252,40.77
1945.184,1.0078,-0.0325,0.0659,0.55,1.084,-0.122,40.67
1945.209,1.0078,-0.0305,0.0623,0.55,1.328,0.061,40.95
1945.234,0.9993,-0.031,0.0659,0.611,0.794,-0.015,40.91
1945.259,1.0085,-0.0288,0.0618,0.679,0.794,-0.099,40.95
1945.284,1.0046,-0.0264,0.0701,0.588,1.145,0.168,40.95
1945.309,1.01,-0.0291,0.0664,0.779,1.038,0.176,40.72
1945.334,1.0083,-0.0347,0.064,0.611,1.046,0.145,40.91
1945.359,1.0071,-0.0281,0.0701,0.695,1.168,-0.214,40.91
1945.384,1.0083,-0.0305,0.0669,0.611,1.099,-0.046,40.86
1945.409,1.0046,-0.0293,0.0605,0.718,1.008,-0.076,40.86
1945.434,1.0046,-0.03,0.0703,0.527,1.649,-0.008,40.77
1945.459,1.0037,-0.0295,0.0659,0.656,0.847,0.771,40.72
1945.484,0.9995,-0.03,0.0581,0.534,1.053,-0.679,40.95
1945.509,1.0029,-0.0273,0.064,0.588,1.084,-0.328,40.95
1945.534,0.999,-0.0305,0.0642,0.702,1.16,-0.122,40.95
1945.559,1.0049,-0.0315,0.0625,0.534,1.321,0.038,40.67
1945.584,1.0044,-0.033,0.0696,0.672,0.901,-0.168,40.86
1945.609,1.0056,-0.032,0.0688,0.756,1.29,0.069,40.86
1945.634,1.0046,-0.0281,0.0623,0.565,1.336,0.153,40.91
1945.659,1.0059,-0.0283,0.0664,0.695,1.038,0.008,40.91
1945.684,1.0042,-0.0271,0.0696,0.611,1.275,-0.008,40.86
1945.709,1.0081,-0.0317,0.0688,0.458,0.893,0.115,40.72
1945.734,1.0039,-0.031,0.064,0.748,1.13,-0.069,40.91
1945.759,1.0051,-0.0278,0.0613,0.504,1.168,0.084,40.72
1945.784,1.0049,-0.0337,0.0679,0.55,1.137,0.038,40.91
1945.809,1.0029,-0.033,0.0662,0.55,1.275,0.145,40.86
1945.834,1.0061,-0.0317,0.0581,0.695,1.008,-0.13,40.91
1945.859,1.0059,-0.0256,0.0679,0.672,1.267,0.145,40.86
1945.884,1.0046,-0.0283,0.0662,0.481,0.901,0.252,40.67
1945.909,1.0054,-0.0291,0.0642,0.725,1.244,-0.122,40.86
1945.934,1.0073,-0.0295,0.0632,0.672,1.008,0.328,40.77
1945.959,1.0068,-0.0288,0.0667,0.557,0.939,-0.031,40.86
1945.984,1.0098,-0.0308,0.0652,0.611,1.153,0.206,40.91
1946.009,1.0042,-0.031,0.0674,0.542,1.076,0.13,40.72
1946.034,1.0076,-0.0303,0.0728,0.695,1.29,0.168,40.67
1946.059,1.0078,-0.0308,0.0676,0.641,1.191,0.13,40.77
1946.084,1.0034,-0.0327,0.0662,0.588,0.931,0.084,40.91
1946.109,1.0076,-0.032,0.063,0.756,1.015,-0.046,40.91
1946.134,1.0051,-0.0273,0.061,0.687,1.031,0.008,40.77
1946.159,1.0088,-0.0305,0.062,0.595,1.168,-0.015,40.72
1946.184,1.0056,-0.0315,0.0698,0.763,1.237,-0.038,40.95
1946.209,1.0066,-0.0291,0.0652,0.756,1.115,-0.069,40.86
1946.234,1.0076,-0.0332,0.0671,0.496,1.099,-0.107,40.67
1946.259,1.0015,-0.0325,0.0637,0.687,0.802,-0.183,40.86
1946.284,1.0034,-0.0273,0.0593,0.595,1.038,-0.069,40.91
1946.309,1.0042,-0.0288,0.0618,0.664,1.076,0.13,40.86
1946.334,1.0088,-0.0303,0.0669,0.527,1.0,-0.382,40.86
1946.359,1.0063,-0.0334,0.0679,0.603,0.901,-0.053,40.77
1946.384,1.0049,-0.0271,0.0706,0.595,0.802,0.137,40.86
1946.409,1.0083,-0.031,0.0674,0.611,1.351,-0.046,40.91
1946.434,1.0032,-0.0261,0.0649,0.794,1.069,0.099,40.77
1946.459,1.0054,-0.0295,0.0725,0.725,1.107,-0.183,40.77
1946.484,1.0027,-0.0266,0.0635,0.588,1.038,0.122,41.05
1946.509,1.0029,-0.0295,0.0613,0.695,1.29,0.137,40.72
1946.534,1.0061,-0.0298,0.0601,0.634,1.366,0.069,40.91
1946.559,1.0078,-0.031,0.061,0.519,0.947,0.321,40.72
1946.584,1.0054,-0.0305,0.0635,0.496,1.16,-0.038,40.72
1946.609,1.0034,-0.0305,0.0723,0.71,1.389,0.069,40.95
1946.634,1.0037,-0.0291,0.0691,0.542,0.893,-0.008,40.91
1946.659,1.01,-0.0303,0.0691,0.473,1.176,-0.015,40.91
1946.684,1.0066,-0.0283,0.0635,0.534,1.183,0.122,40.91
1946.709,1.0046,-0.032,0.0674,0.45,1.061,-0.237,41.05
1946.734,0.999,-0.0283,0.0618,0.687,0.664,-0.588,40.77
1946.759,1.0032,-0.0317,0.0583,0.519,1.099,-0.076,40.67
1946.784,1.0105,-0.0283,0.0662,0.84,0.939,0.107,41.05
1946.809,1.0081,-0.0278,0.0664,0.588,1.183,-0.13,40.95
1946.834,1.0068,-0.0288,0.0632,0.511,1.206,0.084,40.77
1946.859,1.0056,-0.0298,0.0652,0.664,0.969,-0.206,40.86
1946.884,1.001,-0.0339,0.0645,0.695,1.099,0.115,40.77
1946.909,1.0083,-0.0295,0.0645,0.672,1.092,-0.053,40.86
1946.934,1.0105,-0.0303,0.0642,0.626,1.183,-0.031,41.24
1946.959,1.0044,-0.0276,0.0603,0.565,1.038,0.092,40.72
1946.984,1.0066,-0.032,0.0667,0.588,1.237,0.099,40.77
1947.009,1.0039,-0.0295,0.0632,0.718,1.099,-0.031,40.95
1947.034,1.0061,-0.0325,0.0664,0.718,1.031,0.076,40.95
1947.059,1.0073,-0.0298,0.0608,0.725,1.282,0.214,40.77
1947.084,1.0056,-0.0334,0.0669,0.626,1.061,-0.023,40.95
1947.109,1.0115,-0.0305,0.0667,0.672,1.099,0.115,40.91
1947.134,0.9985,-0.0291,0.0642,0.802,1.061,-0.168,40.77
1947.159,1.0107,-0.0322,0.0635,0.618,1.115,-0.176,40.77
1947.184,1.0039,-0.03,0.0654,0.588,1.122,0.321,40.86
1947.209,1.0015,-0.0276,0.0681,0.725,1.183,-0.344,40.95
1947.234,1.0073,-0.0337,0.0684,0.641,1.061,-0.023,40.72
1947.259,1.0022,-0.0256,0.0623,0.802,1.145,-0.122,40.77
1947.284,1.0076,-0.0315,0.0649,0.756,1.015,0.145,40.91
1947.309,1.0083,-0.031,0.0642,0.763,1.153,0.351,40.91
1947.334,1.0042,-0.0251,0.0627,0.725,1.168,-0.053,41.05
1947.359,1.009,-0.0305,0.0667,0.672,1.046,-0.107,40.86
1947.384,1.0061,-0.0298,0.0708,0.573,1.191,0.244,40.67
1947.409,1.0073,-0.0305,0.0657,0.534,1.031,0.473,40.77
1947.434,1.0066,-0.031,0.0625,0.618,0.985,0.16,40.72
1947.459,1.0068,-0.0286,0.0688,0.718,1.336,0.267,40.86
1947.484,1.0088,-0.031,0.064,0.504,1.115,0.351,40.95
1947.509,1.0107,-0.032,0.0657,0.786,1.061,0.115,40.86
1947.534,1.0046,-0.0293,0.0742,0.595,1.13,0.137,40.91
1947.559,1.0078,-0.0288,0.0708,0.84,0.893,-0.008,40.91
1947.584,1.0081,-0.0249,0.0669,0.664,1.168,0.107,40.86
